We had my Mother 's Birthday Party
Fast , friendly service done the same
Love this place , Idolize is fantastic
This review is only for their car
This place is magnificent , I was
Went there for the first time with
This place has n't been open for
Kenny did an amazing job on my
My fiancé took me here for the
I was interested in trying this place
This was my second trip to Sumo
This place is awesome ! I personally
Ive been here multiple times . Service
Alan our sales guy was so nice
This place rocks ! ! Beer ,
I highly recommend OnQ . Austin Barnes
Went there today for the 1st time
My family is a big fan of
Absolutely love Lotus Nail bar . I
Our car was robbed in the Tahiti
Absolutely incredible . The chicken is so
I 'm a hard to please guy
So we recently stayed at this hotel
It is a pleasant experience at Shine
Great place for Mexican food next to
I will not go back to this
Very nice for a busy Saturday morning
So many amazing and delicious restaurants in
I travel every week . I stay
I love this salon . I have
Description of work : I have a
This place was actually pretty good .
Came here for the first time today
We always enjoy dinner at the Octogon
When there is a hair in your
Beer and burgers . Simple but expensive
Thoroughly enjoyed my first visit to Lotus
I visited Lotus before Christmas and received
Tried Sumo last week and I was
The pool is good , service is
Best nail place I have ever been
I was a starvin marvin by the
I love the look and feel of
Highly recommend this place for quick ,
What a neat place with an unusual
We moved in to a messy house
This is by far the best salon
HEATHER SAVED MY HAIR . I have
I have passed Bambu many times while
I 've been a client of Sandi
I travel every week . I stay
I got a `` gift certificate ''
My first visit to Lotus was AWESOME
If only Yelp had zero star ratings
Food is good ! Too bad the
We came here to have a drink
TL ; DR - clean , friendly
I purchased appliances and a mattress .
BUYER BEWARE ! Shop anywhere but here
We love , love the Las Vegas
Find another property company , they are
First of all , the second you
Good spacious rooms at a reasonable price
Heard a lot about this Steakhouse and
I feel lucky to have this place
This place is awesome ! We come
Came here with my wife for a
We stayed here 3 nights , and
Congee Queen at Yonge/Steeles is one of
To start off if you need a
We bought front load washer and dryer
Had The Pub for lunch today .
I am honestly very satisfied with Ricardo
Walked 20 minutes to get here based
We eat here at least 2-3 times
My Wife went to Shine Salon to
I got the Dip powder manicure ...
I love that place . My fav
A tasty reasonably priced lunch . Today
Nachos were bomb , had a shrimp
I contacted On Q to ask about
This is the WORST place ever and
This hotel is great ! It is
I 've given Aji Sai three chances
Had a microwave installed . The tech
Cozy , quiet and uncrowded at 6
First impression : food was tasty ,
I would love for someone to explain
This is a fun place to hang
Great selection , good prices and comfortable
One of the worst people to deal
Excellent restaurant but expensive . One look
Great decor , delicious Cantonese food ,
My mom and I went for a
Aggie and April really make this place
After our Samsung refrigerator died a slow
Unfortunately this company has continued to get
Food is ok , little pricey for
One of the worst people to deal
This place is awesome . Great atmosphere
I have never had such a bad
I woke up at 2 a.m. to
My husband and I were in about
Pretty good mid-downtown AYCE . Food is
Super disappointed in my service I received
Yummy coconut smoothie , nice atmosphere and
When I first arrive find the last
My son had a decent meal so
We have bought all of our major
I live in Vegas - but sometimes
Worst property management company I have ever
Not the place to visit if you
I love Idolize , but let me
Stayed in the 2 BR condo .
I stopped by here this past Sunday
Word from the wise ... DO NOT
Though I am very said that John
I 'm new to Charlotte . Today
$ 4.50 for a cat fish taco
Love love love this place . Easy
Our first visit here ( Wednesday 12/27
My wife and I stopped in looking
Micheladas are bawmmmmmmmm ! House chips and
Quick , reliable , and very knowledgeable
- Used to be my go to
Food is good but the staff are
We bought a new dishwasher from Spencer
Their flat rate is the main appeal
The waiter kept wiping his nose with
Best vegan burger ever ! ! !
Food was ok but pretty bland .
We stay at this hotel often as
Its Danny so we can expect much
My first experience with OnQ Property was
I would stay here again , I
Love Denny 's but this one is
I had my first ever spa facial
Go see Marieja ( so sorry if
I live very close to this place
Thank you for going out of business
I am addicted to this place .
Great value if you 're traveling to
Extended warranty not worth the money .
My wife and I have bought from
Their food is super delicious ! I
If I could have given negative stars
I contacted the business through Yelp for
This place was suprisingly good amongst the
Too many mistakes , new employees every
Great craft and draft beer selections and
I have worked with several property management
Disgusting steak . It took them 45
I stop to see what was this
Wow ! ! Dwayne at Spencer 's
This was such a cool find !
The TL ; DR Version 2015-2016 :
First visit for lunch today . Greeted
This place is amazing . It is
I do n't know how this place
I have two simple tests for congee
Updating my review to a 2 star
This place has to be my favourite
Really a step up from other nail
Our server , Christian , was outstanding
Made advance appointment for 3 at 7:00
Just an amazing process over here at
First , I read the previous reviews
Had to give it some time before
First of all , I only trust
Great selection of beers and cocktails !
I do n't write bad reviews unless
Did not even taste it yet ,
Thanks to Yelp for helping me find
Great food and cheap beer . The
I was in this store earlier today
Kids eat free 4pm to 11 Wednesday
Had burger . Did n't taste too
UPDATE ! ! ! My hubby and
Auto Tint Express was recommended to me
Thank you for moving into my neighborhood
Absolute WORST property management company EVER !
Nice place for a quick lunch .
My daughter and I are in town
UPDATE to original review below : Service
I love this place . To all
Service was excellent but pricing is an
If I had been yelpin ' at
Absolutely the worst experience I 've ever
